# Intensity Error [-0.167K,0.333K,0] DeltaE
#  shape: 20x70
4.383916e-02 9.914815e-02 2.325000e+00 4.850000e+00
-4.158239e-02 1.225060e-01 2.325000e+00 4.950000e+00
7.122916e-04 1.240219e-01 2.325000e+00 5.050000e+00
-7.844152e-02 9.592429e-02 2.325000e+00 5.150000e+00
9.234158e-02 1.305475e-01 2.325000e+00 5.250000e+00
-1.395780e-01 1.394463e-01 2.325000e+00 5.350000e+00
1.409107e-01 2.441132e-01 2.325000e+00 5.450000e+00
0.000000e+00 0.000000e+00 2.325000e+00 5.550000e+00
nan nan 2.325000e+00 5.650000e+00
nan nan 2.325000e+00 5.750000e+00
nan nan 2.325000e+00 5.850000e+00
nan nan 2.325000e+00 5.950000e+00
nan nan 2.325000e+00 6.050000e+00
nan nan 2.325000e+00 6.150000e+00
nan nan 2.325000e+00 6.250000e+00
nan nan 2.325000e+00 6.350000e+00
nan nan 2.325000e+00 6.450000e+00
nan nan 2.325000e+00 6.550000e+00
nan nan 2.325000e+00 6.650000e+00
nan nan 2.325000e+00 6.750000e+00
nan nan 2.325000e+00 6.850000e+00
nan nan 2.325000e+00 6.950000e+00
2.292916e+01 1.254630e+00 2.375000e+00 5.000000e-02
6.776481e+00 6.776491e-01 2.375000e+00 1.500000e-01
1.430271e+00 2.982325e-01 2.375000e+00 2.500000e-01
3.895517e-01 1.590341e-01 2.375000e+00 3.500000e-01
2.358843e-01 1.179423e-01 2.375000e+00 4.500000e-01
2.417606e-01 1.208804e-01 2.375000e+00 5.500000e-01
2.494535e-01 1.247270e-01 2.375000e+00 6.500000e-01
5.713917e-02 5.713917e-02 2.375000e+00 7.500000e-01
1.250051e-01 8.839211e-02 2.375000e+00 8.500000e-01
5.999902e-02 5.999902e-02 2.375000e+00 9.500000e-01
0.000000e+00 0.000000e+00 2.375000e+00 1.050000e+00
1.862031e-01 1.075048e-01 2.375000e+00 1.150000e+00
5.659747e-02 5.659747e-02 2.375000e+00 1.250000e+00
1.858315e-01 1.072904e-01 2.375000e+00 1.350000e+00
5.933124e-02 5.933124e-02 2.375000e+00 1.450000e+00
1.756825e-01 1.014310e-01 2.375000e+00 1.550000e+00
0.000000e+00 0.000000e+00 2.375000e+00 1.650000e+00
5.648124e-02 5.648124e-02 2.375000e+00 1.750000e+00
1.219636e-01 8.624154e-02 2.375000e+00 1.850000e+00
-5.672531e-02 5.672531e-02 2.375000e+00 1.950000e+00
0.000000e+00 0.000000e+00 2.375000e+00 2.050000e+00
0.000000e+00 0.000000e+00 2.375000e+00 2.150000e+00
-5.611288e-02 5.611287e-02 2.375000e+00 2.250000e+00
-4.158412e-04 8.358057e-02 2.375000e+00 2.350000e+00
5.425717e-02 5.425717e-02 2.375000e+00 2.450000e+00
1.623378e-04 8.219977e-02 2.375000e+00 2.550000e+00
0.000000e+00 0.000000e+00 2.375000e+00 2.650000e+00
0.000000e+00 0.000000e+00 2.375000e+00 2.750000e+00
-5.489338e-02 5.489338e-02 2.375000e+00 2.850000e+00
1.116323e-01 7.893603e-02 2.375000e+00 2.950000e+00
1.626073e-01 9.388172e-02 2.375000e+00 3.050000e+00
-5.542580e-02 5.542580e-02 2.375000e+00 3.150000e+00
-2.638200e-04 7.798891e-02 2.375000e+00 3.250000e+00
1.113144e-01 7.871118e-02 2.375000e+00 3.350000e+00
5.718644e-02 5.718644e-02 2.375000e+00 3.450000e+00
-1.136306e-01 8.034903e-02 2.375000e+00 3.550000e+00
2.536141e-04 1.155265e-01 2.375000e+00 3.650000e+00
-1.161693e-01 8.214499e-02 2.375000e+00 3.750000e+00
-1.687605e-01 9.743398e-02 2.375000e+00 3.850000e+00
1.141441e-01 8.071270e-02 2.375000e+00 3.950000e+00
1.038566e-01 7.343842e-02 2.375000e+00 4.050000e+00
1.016388e-01 1.018257e-01 2.375000e+00 4.150000e+00
1.439964e-01 8.313655e-02 2.375000e+00 4.250000e+00
9.734768e-02 9.784665e-02 2.375000e+00 4.350000e+00
2.019894e-01 1.009957e-01 2.375000e+00 4.450000e+00
5.098854e-02 8.777261e-02 2.375000e+00 4.550000e+00
9.812693e-02 9.774039e-02 2.375000e+00 4.650000e+00
-4.599833e-02 1.207179e-01 2.375000e+00 4.750000e+00
8.763479e-02 8.854922e-02 2.375000e+00 4.850000e+00
4.484711e-02 1.009560e-01 2.375000e+00 4.950000e+00
2.969923e-01 1.275013e-01 2.375000e+00 5.050000e+00
1.589360e-01 1.120949e-01 2.375000e+00 5.150000e+00
1.640206e-01 1.298390e-01 2.375000e+00 5.250000e+00
5.131490e-02 1.989106e-01 2.375000e+00 5.350000e+00
-1.723167e-01 2.081888e-01 2.375000e+00 5.450000e+00
2.240974e-01 2.240973e-01 2.375000e+00 5.550000e+00
0.000000e+00 0.000000e+00 2.375000e+00 5.650000e+00
nan nan 2.375000e+00 5.750000e+00
nan nan 2.375000e+00 5.850000e+00
nan nan 2.375000e+00 5.950000e+00
nan nan 2.375000e+00 6.050000e+00
nan nan 2.375000e+00 6.150000e+00
nan nan 2.375000e+00 6.250000e+00
nan nan 2.375000e+00 6.350000e+00
nan nan 2.375000e+00 6.450000e+00
nan nan 2.375000e+00 6.550000e+00
nan nan 2.375000e+00 6.650000e+00
nan nan 2.375000e+00 6.750000e+00
nan nan 2.375000e+00 6.850000e+00
nan nan 2.375000e+00 6.950000e+00
2.300427e+01 1.205753e+00 2.425000e+00 5.000000e-02
5.728049e+00 5.908040e-01 2.425000e+00 1.500000e-01
1.486679e+00 3.034674e-01 2.425000e+00 2.500000e-01
4.418976e-01 1.670218e-01 2.425000e+00 3.500000e-01
2.985635e-01 1.335217e-01 2.425000e+00 4.500000e-01
0.000000e+00 0.000000e+00 2.425000e+00 5.500000e-01
1.874946e-01 1.398283e-01 2.425000e+00 6.500000e-01
1.203919e-01 8.512994e-02 2.425000e+00 7.500000e-01
6.268214e-02 6.268214e-02 2.425000e+00 8.500000e-01
6.074345e-02 6.074345e-02 2.425000e+00 9.500000e-01
6.322669e-02 6.322668e-02 2.425000e+00 1.050000e+00
6.496596e-02 6.496597e-02 2.425000e+00 1.150000e+00
6.416774e-02 6.416774e-02 2.425000e+00 1.250000e+00
-6.775088e-02 6.775088e-02 2.425000e+00 1.350000e+00
0.000000e+00 0.000000e+00 2.425000e+00 1.450000e+00
1.398320e-01 9.887620e-02 2.425000e+00 1.550000e+00
7.268145e-02 7.268145e-02 2.425000e+00 1.650000e+00
7.066302e-02 7.066303e-02 2.425000e+00 1.750000e+00
8.917341e-05 1.055085e-01 2.425000e+00 1.850000e+00
0.000000e+00 0.000000e+00 2.425000e+00 1.950000e+00
0.000000e+00 0.000000e+00 2.425000e+00 2.050000e+00
7.381022e-02 7.381023e-02 2.425000e+00 2.150000e+00
-7.245991e-02 7.245991e-02 2.425000e+00 2.250000e+00
1.478856e-01 1.045709e-01 2.425000e+00 2.350000e+00
1.408691e-01 9.960952e-02 2.425000e+00 2.450000e+00
2.160241e-01 1.247217e-01 2.425000e+00 2.550000e+00
2.692476e-01 1.346241e-01 2.425000e+00 2.650000e+00
6.724375e-02 6.724375e-02 2.425000e+00 2.750000e+00
-6.524412e-02 6.524413e-02 2.425000e+00 2.850000e+00
6.318753e-02 1.099015e-01 2.425000e+00 2.950000e+00
6.098709e-02 1.058329e-01 2.425000e+00 3.050000e+00
-5.720451e-02 5.720451e-02 2.425000e+00 3.150000e+00
-1.141683e-01 1.400802e-01 2.425000e+00 3.250000e+00
-7.678600e-05 7.711502e-02 2.425000e+00 3.350000e+00
-1.097894e-01 7.763280e-02 2.425000e+00 3.450000e+00
5.392964e-02 5.392964e-02 2.425000e+00 3.550000e+00
2.949489e-04 7.628772e-02 2.425000e+00 3.650000e+00
1.081487e-01 1.083462e-01 2.425000e+00 3.750000e+00
6.204714e-04 1.112355e-01 2.425000e+00 3.850000e+00
1.666629e-01 1.473582e-01 2.425000e+00 3.950000e+00
1.693232e-01 1.258488e-01 2.425000e+00 4.050000e+00
1.129539e-01 1.127599e-01 2.425000e+00 4.150000e+00
2.739004e-01 1.224926e-01 2.425000e+00 4.250000e+00
5.286243e-02 9.106704e-02 2.425000e+00 4.350000e+00
9.698045e-02 9.732646e-02 2.425000e+00 4.450000e+00
-4.844374e-02 1.091704e-01 2.425000e+00 4.550000e+00
2.001295e-01 1.228246e-01 2.425000e+00 4.650000e+00
-3.637659e-04 7.223252e-02 2.425000e+00 4.750000e+00
9.646231e-02 6.821115e-02 2.425000e+00 4.850000e+00
1.340387e-01 1.187841e-01 2.425000e+00 4.950000e+00
4.042971e-01 1.486985e-01 2.425000e+00 5.050000e+00
-2.865308e-04 1.072919e-01 2.425000e+00 5.150000e+00
1.613516e-01 1.138984e-01 2.425000e+00 5.250000e+00
4.926135e-04 1.251766e-01 2.425000e+00 5.350000e+00
2.353333e-01 1.660604e-01 2.425000e+00 5.450000e+00
-2.193429e-01 1.551026e-01 2.425000e+00 5.550000e+00
0.000000e+00 0.000000e+00 2.425000e+00 5.650000e+00
nan nan 2.425000e+00 5.750000e+00
nan nan 2.425000e+00 5.850000e+00
nan nan 2.425000e+00 5.950000e+00
nan nan 2.425000e+00 6.050000e+00
nan nan 2.425000e+00 6.150000e+00
nan nan 2.425000e+00 6.250000e+00
nan nan 2.425000e+00 6.350000e+00
nan nan 2.425000e+00 6.450000e+00
nan nan 2.425000e+00 6.550000e+00
nan nan 2.425000e+00 6.650000e+00
nan nan 2.425000e+00 6.750000e+00
nan nan 2.425000e+00 6.850000e+00
nan nan 2.425000e+00 6.950000e+00
2.286599e+01 1.206823e+00 2.475000e+00 5.000000e-02
7.003857e+00 6.647779e-01 2.475000e+00 1.500000e-01
1.475905e+00 3.077481e-01 2.475000e+00 2.500000e-01
3.983756e-01 1.879616e-01 2.475000e+00 3.500000e-01
2.754361e-01 1.377182e-01 2.475000e+00 4.500000e-01
0.000000e+00 0.000000e+00 2.475000e+00 5.500000e-01
0.000000e+00 0.000000e+00 2.475000e+00 6.500000e-01
7.842283e-02 7.842283e-02 2.475000e+00 7.500000e-01
-8.165303e-02 8.165303e-02 2.475000e+00 8.500000e-01
0.000000e+00 0.000000e+00 2.475000e+00 9.500000e-01
0.000000e+00 0.000000e+00 2.475000e+00 1.050000e+00
-8.820360e-02 8.820360e-02 2.475000e+00 1.150000e+00
0.000000e+00 0.000000e+00 2.475000e+00 1.250000e+00
8.790103e-02 8.790102e-02 2.475000e+00 1.350000e+00
8.926180e-02 8.926181e-02 2.475000e+00 1.450000e+00
0.000000e+00 0.000000e+00 2.475000e+00 1.550000e+00
0.000000e+00 0.000000e+00 2.475000e+00 1.650000e+00
-8.831363e-02 8.831363e-02 2.475000e+00 1.750000e+00
0.000000e+00 0.000000e+00 2.475000e+00 1.850000e+00
0.000000e+00 0.000000e+00 2.475000e+00 1.950000e+00
8.564151e-02 8.564151e-02 2.475000e+00 2.050000e+00
3.017759e-04 1.204205e-01 2.475000e+00 2.150000e+00
0.000000e+00 0.000000e+00 2.475000e+00 2.250000e+00
0.000000e+00 0.000000e+00 2.475000e+00 2.350000e+00
-3.972016e-04 1.197888e-01 2.475000e+00 2.450000e+00
0.000000e+00 0.000000e+00 2.475000e+00 2.550000e+00
-8.283888e-02 1.429556e-01 2.475000e+00 2.650000e+00
2.458229e-01 1.419269e-01 2.475000e+00 2.750000e+00
3.346293e-04 1.129641e-01 2.475000e+00 2.850000e+00
8.088506e-02 8.088507e-02 2.475000e+00 2.950000e+00
8.060150e-02 8.060150e-02 2.475000e+00 3.050000e+00
0.000000e+00 0.000000e+00 2.475000e+00 3.150000e+00
7.705131e-02 7.705131e-02 2.475000e+00 3.250000e+00
-1.507210e-01 1.065761e-01 2.475000e+00 3.350000e+00
0.000000e+00 0.000000e+00 2.475000e+00 3.450000e+00
-5.118893e-04 9.303291e-02 2.475000e+00 3.550000e+00
3.595116e-05 1.226505e-01 2.475000e+00 3.650000e+00
5.834407e-02 1.282447e-01 2.475000e+00 3.750000e+00
-1.064459e-01 1.070835e-01 2.475000e+00 3.850000e+00
5.428467e-02 9.299245e-02 2.475000e+00 3.950000e+00
5.276666e-02 5.276666e-02 2.475000e+00 4.050000e+00
1.078455e-01 7.625883e-02 2.475000e+00 4.150000e+00
1.089817e-01 7.706224e-02 2.475000e+00 4.250000e+00
-5.631762e-02 5.631761e-02 2.475000e+00 4.350000e+00
-1.129537e-01 1.121480e-01 2.475000e+00 4.450000e+00
4.596724e-05 1.067576e-01 2.475000e+00 4.550000e+00
2.511847e-01 1.123349e-01 2.475000e+00 4.650000e+00
1.456417e-01 8.408704e-02 2.475000e+00 4.750000e+00
6.695926e-05 1.413666e-01 2.475000e+00 4.850000e+00
1.008241e-01 7.129367e-02 2.475000e+00 4.950000e+00
-6.439856e-04 9.397265e-02 2.475000e+00 5.050000e+00
8.824216e-02 1.257274e-01 2.475000e+00 5.150000e+00
4.449494e-02 1.002144e-01 2.475000e+00 5.250000e+00
1.258279e-01 1.102392e-01 2.475000e+00 5.350000e+00
-1.954824e-01 1.381346e-01 2.475000e+00 5.450000e+00
-3.463325e-01 1.828316e-01 2.475000e+00 5.550000e+00
3.197742e-03 2.992422e-01 2.475000e+00 5.650000e+00
0.000000e+00 0.000000e+00 2.475000e+00 5.750000e+00
nan nan 2.475000e+00 5.850000e+00
nan nan 2.475000e+00 5.950000e+00
nan nan 2.475000e+00 6.050000e+00
nan nan 2.475000e+00 6.150000e+00
nan nan 2.475000e+00 6.250000e+00
nan nan 2.475000e+00 6.350000e+00
nan nan 2.475000e+00 6.450000e+00
nan nan 2.475000e+00 6.550000e+00
nan nan 2.475000e+00 6.650000e+00
nan nan 2.475000e+00 6.750000e+00
nan nan 2.475000e+00 6.850000e+00
nan nan 2.475000e+00 6.950000e+00
2.726980e+01 1.472433e+00 2.524999e+00 5.000000e-02
6.233349e+00 7.295593e-01 2.524999e+00 1.500000e-01
1.038217e+00 2.997080e-01 2.524999e+00 2.500000e-01
5.582930e-01 2.630598e-01 2.524999e+00 3.500000e-01
4.569415e-01 2.043506e-01 2.524999e+00 4.500000e-01
9.063092e-02 9.063092e-02 2.524999e+00 5.500000e-01
9.746470e-02 9.746469e-02 2.524999e+00 6.500000e-01
2.795889e-01 1.614209e-01 2.524999e+00 7.500000e-01
9.482075e-02 9.482074e-02 2.524999e+00 8.500000e-01
1.920137e-01 1.357744e-01 2.524999e+00 9.500000e-01
8.661635e-02 8.661635e-02 2.524999e+00 1.050000e+00
0.000000e+00 0.000000e+00 2.524999e+00 1.150000e+00
8.268348e-02 8.268347e-02 2.524999e+00 1.250000e+00
1.550247e-01 1.096191e-01 2.524999e+00 1.350000e+00
1.775944e-05 1.129024e-01 2.524999e+00 1.450000e+00
2.162286e-01 1.248399e-01 2.524999e+00 1.550000e+00
0.000000e+00 0.000000e+00 2.524999e+00 1.650000e+00
-2.922534e-04 1.021731e-01 2.524999e+00 1.750000e+00
0.000000e+00 0.000000e+00 2.524999e+00 1.850000e+00
-1.229577e-04 9.972045e-02 2.524999e+00 1.950000e+00
0.000000e+00 0.000000e+00 2.524999e+00 2.050000e+00
0.000000e+00 0.000000e+00 2.524999e+00 2.150000e+00
0.000000e+00 0.000000e+00 2.524999e+00 2.250000e+00
0.000000e+00 0.000000e+00 2.524999e+00 2.350000e+00
1.375992e-01 9.729737e-02 2.524999e+00 2.450000e+00
-3.817018e-04 9.135748e-02 2.524999e+00 2.550000e+00
1.329976e-01 9.404440e-02 2.524999e+00 2.650000e+00
-6.798451e-02 1.179389e-01 2.524999e+00 2.750000e+00
-6.578444e-02 6.578444e-02 2.524999e+00 2.850000e+00
1.415052e-01 1.417369e-01 2.524999e+00 2.950000e+00
-1.558558e-04 9.533502e-02 2.524999e+00 3.050000e+00
0.000000e+00 0.000000e+00 2.524999e+00 3.150000e+00
-7.130788e-02 1.243898e-01 2.524999e+00 3.250000e+00
-1.522754e-01 1.076749e-01 2.524999e+00 3.350000e+00
7.437845e-02 7.437845e-02 2.524999e+00 3.450000e+00
-7.817531e-02 7.817531e-02 2.524999e+00 3.550000e+00
7.557107e-02 7.557107e-02 2.524999e+00 3.650000e+00
-7.795369e-02 7.795369e-02 2.524999e+00 3.750000e+00
0.000000e+00 0.000000e+00 2.524999e+00 3.850000e+00
1.386725e-01 1.383102e-01 2.524999e+00 3.950000e+00
-6.209537e-02 6.209537e-02 2.524999e+00 4.050000e+00
-5.713752e-02 5.713752e-02 2.524999e+00 4.150000e+00
1.035354e-01 7.321087e-02 2.524999e+00 4.250000e+00
1.073334e-01 7.589649e-02 2.524999e+00 4.350000e+00
1.043559e-01 7.379079e-02 2.524999e+00 4.450000e+00
1.688061e-01 9.746258e-02 2.524999e+00 4.550000e+00
-1.106044e-01 1.108638e-01 2.524999e+00 4.650000e+00
1.629101e-01 1.208549e-01 2.524999e+00 4.750000e+00
5.315149e-04 1.021248e-01 2.524999e+00 4.850000e+00
4.831872e-02 8.401613e-02 2.524999e+00 4.950000e+00
-1.001656e-01 1.004140e-01 2.524999e+00 5.050000e+00
1.981007e-01 1.214656e-01 2.524999e+00 5.150000e+00
-3.169236e-01 1.197863e-01 2.524999e+00 5.250000e+00
1.772795e-01 1.089082e-01 2.524999e+00 5.350000e+00
4.442875e-02 7.711147e-02 2.524999e+00 5.450000e+00
7.338301e-04 1.105403e-01 2.524999e+00 5.550000e+00
8.352606e-02 1.464315e-01 2.524999e+00 5.650000e+00
-8.550102e-04 4.004539e-01 2.524999e+00 5.750000e+00
0.000000e+00 0.000000e+00 2.524999e+00 5.850000e+00
nan nan 2.524999e+00 5.950000e+00
nan nan 2.524999e+00 6.050000e+00
nan nan 2.524999e+00 6.150000e+00
nan nan 2.524999e+00 6.250000e+00
nan nan 2.524999e+00 6.350000e+00
nan nan 2.524999e+00 6.450000e+00
nan nan 2.524999e+00 6.550000e+00
nan nan 2.524999e+00 6.650000e+00
nan nan 2.524999e+00 6.750000e+00
nan nan 2.524999e+00 6.850000e+00
nan nan 2.524999e+00 6.950000e+00
2.459388e+01 1.621676e+00 2.574999e+00 5.000000e-02
6.646642e+00 8.001624e-01 2.574999e+00 1.500000e-01
1.116546e+00 3.223195e-01 2.574999e+00 2.500000e-01
3.932223e-01 1.966117e-01 2.574999e+00 3.500000e-01
1.640730e-01 1.160171e-01 2.574999e+00 4.500000e-01
1.560658e-01 1.103552e-01 2.574999e+00 5.500000e-01
1.589626e-01 1.124039e-01 2.574999e+00 6.500000e-01
1.378211e-01 9.745458e-02 2.574999e+00 7.500000e-01
7.000021e-02 1.210387e-01 2.574999e+00 8.500000e-01
6.793536e-02 6.793537e-02 2.574999e+00 9.500000e-01
6.385204e-02 6.385204e-02 2.574999e+00 1.050000e+00
7.043320e-02 7.043320e-02 2.574999e+00 1.150000e+00
3.515938e-05 9.125291e-02 2.574999e+00 1.250000e+00
0.000000e+00 0.000000e+00 2.574999e+00 1.350000e+00
1.414515e-01 1.000213e-01 2.574999e+00 1.450000e+00
0.000000e+00 0.000000e+00 2.574999e+00 1.550000e+00
6.621982e-02 6.621981e-02 2.574999e+00 1.650000e+00
2.016058e-01 1.163974e-01 2.574999e+00 1.750000e+00
1.255157e-01 1.534412e-01 2.574999e+00 1.850000e+00
-2.893369e-04 9.870076e-02 2.574999e+00 1.950000e+00
6.237212e-02 6.237212e-02 2.574999e+00 2.050000e+00
6.373798e-02 6.373798e-02 2.574999e+00 2.150000e+00
1.344603e-01 9.507840e-02 2.574999e+00 2.250000e+00
-6.156451e-02 6.156450e-02 2.574999e+00 2.350000e+00
6.820679e-02 6.820679e-02 2.574999e+00 2.450000e+00
0.000000e+00 0.000000e+00 2.574999e+00 2.550000e+00
-6.334057e-02 1.089717e-01 2.574999e+00 2.650000e+00
1.296479e-01 1.295512e-01 2.574999e+00 2.750000e+00
0.000000e+00 0.000000e+00 2.574999e+00 2.850000e+00
0.000000e+00 0.000000e+00 2.574999e+00 2.950000e+00
2.380233e-01 1.190117e-01 2.574999e+00 3.050000e+00
-1.857158e-04 9.047594e-02 2.574999e+00 3.150000e+00
-5.732240e-02 1.543987e-01 2.574999e+00 3.250000e+00
1.240860e-01 1.237424e-01 2.574999e+00 3.350000e+00
1.222348e-01 8.643317e-02 2.574999e+00 3.450000e+00
2.405436e-01 1.202725e-01 2.574999e+00 3.550000e+00
1.333935e-01 1.630357e-01 2.574999e+00 3.650000e+00
-6.323641e-02 6.323641e-02 2.574999e+00 3.750000e+00
-7.269562e-02 1.627646e-01 2.574999e+00 3.850000e+00
1.386120e-01 9.801372e-02 2.574999e+00 3.950000e+00
-1.523717e-04 1.080026e-01 2.574999e+00 4.050000e+00
7.263434e-02 1.262670e-01 2.574999e+00 4.150000e+00
7.222058e-02 1.250732e-01 2.574999e+00 4.250000e+00
-1.291579e-01 9.132872e-02 2.574999e+00 4.350000e+00
-1.132079e-01 8.005007e-02 2.574999e+00 4.450000e+00
-2.145174e-01 1.072593e-01 2.574999e+00 4.550000e+00
5.142210e-02 8.870426e-02 2.574999e+00 4.650000e+00
5.559158e-02 5.559158e-02 2.574999e+00 4.750000e+00
2.193646e-01 1.344677e-01 2.574999e+00 4.850000e+00
-5.434824e-02 1.423717e-01 2.574999e+00 4.950000e+00
-1.016073e-01 1.250191e-01 2.574999e+00 5.050000e+00
1.472579e-01 1.625004e-01 2.574999e+00 5.150000e+00
9.792364e-02 1.409076e-01 2.574999e+00 5.250000e+00
4.747813e-02 1.048969e-01 2.574999e+00 5.350000e+00
-8.331181e-04 1.421165e-01 2.574999e+00 5.450000e+00
3.937543e-01 1.844161e-01 2.574999e+00 5.550000e+00
3.222219e-01 1.441062e-01 2.574999e+00 5.650000e+00
4.554476e-01 3.249785e-01 2.574999e+00 5.750000e+00
0.000000e+00 0.000000e+00 2.574999e+00 5.850000e+00
nan nan 2.574999e+00 5.950000e+00
nan nan 2.574999e+00 6.050000e+00
nan nan 2.574999e+00 6.150000e+00
nan nan 2.574999e+00 6.250000e+00
nan nan 2.574999e+00 6.350000e+00
nan nan 2.574999e+00 6.450000e+00
nan nan 2.574999e+00 6.550000e+00
nan nan 2.574999e+00 6.650000e+00
nan nan 2.574999e+00 6.750000e+00
nan nan 2.574999e+00 6.850000e+00
nan nan 2.574999e+00 6.950000e+00
2.325813e+01 1.365767e+00 2.624999e+00 5.000000e-02
6.505208e+00 6.605048e-01 2.624999e+00 1.500000e-01
1.114199e+00 2.785502e-01 2.624999e+00 2.500000e-01
7.023804e-02 1.223963e-01 2.624999e+00 3.500000e-01
1.290900e-01 9.128050e-02 2.624999e+00 4.500000e-01
1.442070e-01 1.019698e-01 2.624999e+00 5.500000e-01
6.842222e-02 6.842223e-02 2.624999e+00 6.500000e-01
1.294128e-01 9.150877e-02 2.624999e+00 7.500000e-01
7.464501e-02 7.464502e-02 2.624999e+00 8.500000e-01
6.623110e-02 6.623110e-02 2.624999e+00 9.500000e-01
6.481170e-02 6.481170e-02 2.624999e+00 1.050000e+00
7.552703e-02 7.552703e-02 2.624999e+00 1.150000e+00
1.925355e-01 1.111607e-01 2.624999e+00 1.250000e+00
0.000000e+00 0.000000e+00 2.624999e+00 1.350000e+00
7.370361e-02 7.370361e-02 2.624999e+00 1.450000e+00
1.301945e-01 9.206145e-02 2.624999e+00 1.550000e+00
0.000000e+00 0.000000e+00 2.624999e+00 1.650000e+00
7.148614e-02 7.148615e-02 2.624999e+00 1.750000e+00
-6.766887e-02 6.766888e-02 2.624999e+00 1.850000e+00
-7.864955e-02 7.864954e-02 2.624999e+00 1.950000e+00
-6.724645e-02 6.724646e-02 2.624999e+00 2.050000e+00
-7.097117e-02 7.097118e-02 2.624999e+00 2.150000e+00
7.553289e-02 7.553289e-02 2.624999e+00 2.250000e+00
-6.772104e-02 1.178362e-01 2.624999e+00 2.350000e+00
-7.889107e-02 7.889108e-02 2.624999e+00 2.450000e+00
0.000000e+00 0.000000e+00 2.624999e+00 2.550000e+00
0.000000e+00 0.000000e+00 2.624999e+00 2.650000e+00
0.000000e+00 0.000000e+00 2.624999e+00 2.750000e+00
-6.608916e-02 6.608915e-02 2.624999e+00 2.850000e+00
0.000000e+00 0.000000e+00 2.624999e+00 2.950000e+00
6.406134e-02 6.406134e-02 2.624999e+00 3.050000e+00
2.836925e-01 1.418465e-01 2.624999e+00 3.150000e+00
6.574798e-02 6.574798e-02 2.624999e+00 3.250000e+00
-1.098705e-05 9.069544e-02 2.624999e+00 3.350000e+00
-6.588675e-02 6.588675e-02 2.624999e+00 3.450000e+00
5.187975e-04 8.434419e-02 2.624999e+00 3.550000e+00
-6.436676e-02 6.436676e-02 2.624999e+00 3.650000e+00
1.136343e-01 1.140575e-01 2.624999e+00 3.750000e+00
1.276607e-01 1.278330e-01 2.624999e+00 3.850000e+00
1.678459e-01 1.247390e-01 2.624999e+00 3.950000e+00
6.422393e-02 1.120298e-01 2.624999e+00 4.050000e+00
5.921716e-02 1.031135e-01 2.624999e+00 4.150000e+00
1.420684e-01 1.004577e-01 2.624999e+00 4.250000e+00
1.991910e-01 1.489119e-01 2.624999e+00 4.350000e+00
-7.348689e-02 1.284691e-01 2.624999e+00 4.450000e+00
1.379255e-01 9.752808e-02 2.624999e+00 4.550000e+00
-6.239337e-02 6.239337e-02 2.624999e+00 4.650000e+00
-5.643521e-02 9.678153e-02 2.624999e+00 4.750000e+00
1.546399e-01 1.352913e-01 2.624999e+00 4.850000e+00
-5.578755e-02 1.251646e-01 2.624999e+00 4.950000e+00
1.638081e-01 1.445301e-01 2.624999e+00 5.050000e+00
1.578945e-01 1.172673e-01 2.624999e+00 5.150000e+00
-5.308034e-02 1.674293e-01 2.624999e+00 5.250000e+00
-1.493651e-01 1.111595e-01 2.624999e+00 5.350000e+00
5.001408e-02 1.607935e-01 2.624999e+00 5.450000e+00
9.084474e-02 9.082568e-02 2.624999e+00 5.550000e+00
1.114177e-01 1.581412e-01 2.624999e+00 5.650000e+00
2.011321e-03 1.568987e-01 2.624999e+00 5.750000e+00
-3.392943e-01 2.399192e-01 2.624999e+00 5.850000e+00
0.000000e+00 0.000000e+00 2.624999e+00 5.950000e+00
nan nan 2.624999e+00 6.050000e+00
nan nan 2.624999e+00 6.150000e+00
nan nan 2.624999e+00 6.250000e+00
nan nan 2.624999e+00 6.350000e+00
nan nan 2.624999e+00 6.450000e+00
nan nan 2.624999e+00 6.550000e+00
nan nan 2.624999e+00 6.650000e+00
nan nan 2.624999e+00 6.750000e+00
nan nan 2.624999e+00 6.850000e+00
nan nan 2.624999e+00 6.950000e+00
2.236400e+01 1.229239e+00 2.674999e+00 5.000000e-02
6.536903e+00 6.569844e-01 2.674999e+00 1.500000e-01
1.179101e+00 3.044432e-01 2.674999e+00 2.500000e-01
6.013075e-01 2.004362e-01 2.674999e+00 3.500000e-01
4.645492e-01 1.755834e-01 2.674999e+00 4.500000e-01
1.590296e-01 1.124512e-01 2.674999e+00 5.500000e-01
1.977839e-01 1.141907e-01 2.674999e+00 6.500000e-01
2.722709e-01 1.361356e-01 2.674999e+00 7.500000e-01
1.683542e-01 1.190445e-01 2.674999e+00 8.500000e-01
1.388286e-01 9.816678e-02 2.674999e+00 9.500000e-01
2.932998e-01 1.466502e-01 2.674999e+00 1.050000e+00
1.709456e-01 1.208768e-01 2.674999e+00 1.150000e+00
7.386415e-02 7.386415e-02 2.674999e+00 1.250000e+00
0.000000e+00 0.000000e+00 2.674999e+00 1.350000e+00
8.340531e-02 8.340531e-02 2.674999e+00 1.450000e+00
-7.519114e-02 7.519114e-02 2.674999e+00 1.550000e+00
6.015196e-04 1.265848e-01 2.674999e+00 1.650000e+00
7.721476e-02 1.342226e-01 2.674999e+00 1.750000e+00
7.612451e-02 1.683383e-01 2.674999e+00 1.850000e+00
0.000000e+00 0.000000e+00 2.674999e+00 1.950000e+00
