# Intensity Error [-0.333H,0.167H,0] DeltaE
#  shape: 20x70
nan nan 3.250000e-01 5.150000e+00
nan nan 3.250000e-01 5.250000e+00
nan nan 3.250000e-01 5.350000e+00
nan nan 3.250000e-01 5.450000e+00
nan nan 3.250000e-01 5.550000e+00
nan nan 3.250000e-01 5.650000e+00
nan nan 3.250000e-01 5.750000e+00
nan nan 3.250000e-01 5.850000e+00
nan nan 3.250000e-01 5.950000e+00
nan nan 3.250000e-01 6.050000e+00
nan nan 3.250000e-01 6.150000e+00
nan nan 3.250000e-01 6.250000e+00
nan nan 3.250000e-01 6.350000e+00
nan nan 3.250000e-01 6.450000e+00
nan nan 3.250000e-01 6.550000e+00
nan nan 3.250000e-01 6.650000e+00
nan nan 3.250000e-01 6.750000e+00
nan nan 3.250000e-01 6.850000e+00
nan nan 3.250000e-01 6.950000e+00
2.845888e+01 9.486311e-01 3.750000e-01 5.000000e-02
8.212917e+00 4.916952e-01 3.750000e-01 1.500000e-01
1.194188e+00 1.937233e-01 3.750000e-01 2.500000e-01
8.215937e-01 1.552669e-01 3.750000e-01 3.500000e-01
2.804442e-01 1.123323e-01 3.750000e-01 4.500000e-01
2.648760e-01 8.829221e-02 3.750000e-01 5.500000e-01
2.453445e-01 8.674247e-02 3.750000e-01 6.500000e-01
1.468086e-01 6.565491e-02 3.750000e-01 7.500000e-01
9.087922e-02 5.246917e-02 3.750000e-01 8.500000e-01
8.824594e-02 6.578019e-02 3.750000e-01 9.500000e-01
5.988039e-02 6.001663e-02 3.750000e-01 1.050000e+00
2.933133e-02 5.072243e-02 3.750000e-01 1.150000e+00
2.082677e-01 8.930628e-02 3.750000e-01 1.250000e+00
5.793324e-02 7.100411e-02 3.750000e-01 1.350000e+00
-6.902834e-05 5.892212e-02 3.750000e-01 1.450000e+00
5.730000e-02 4.051723e-02 3.750000e-01 1.550000e+00
2.900718e-02 6.529910e-02 3.750000e-01 1.650000e+00
1.429831e-01 7.562246e-02 3.750000e-01 1.750000e+00
5.738986e-02 4.058100e-02 3.750000e-01 1.850000e+00
3.104480e-01 1.017244e-01 3.750000e-01 1.950000e+00
3.403132e-01 1.060922e-01 3.750000e-01 2.050000e+00
4.673164e-01 1.530328e-01 3.750000e-01 2.150000e+00
3.608766e-01 1.145813e-01 3.750000e-01 2.250000e+00
3.802176e-01 1.274435e-01 3.750000e-01 2.350000e+00
2.125310e-01 9.204063e-02 3.750000e-01 2.450000e+00
3.531525e-01 9.438423e-02 3.750000e-01 2.550000e+00
3.035958e-01 9.642432e-02 3.750000e-01 2.650000e+00
1.992471e-01 1.011272e-01 3.750000e-01 2.750000e+00
3.504012e-01 9.892642e-02 3.750000e-01 2.850000e+00
1.994817e-01 9.760185e-02 3.750000e-01 2.950000e+00
1.742991e-01 8.882138e-02 3.750000e-01 3.050000e+00
4.235493e-01 1.122350e-01 3.750000e-01 3.150000e+00
3.376394e-01 9.572192e-02 3.750000e-01 3.250000e+00
4.936060e-01 9.841020e-02 3.750000e-01 3.350000e+00
4.998004e-01 1.041248e-01 3.750000e-01 3.450000e+00
9.265006e-01 1.343051e-01 3.750000e-01 3.550000e+00
8.665542e-01 1.213427e-01 3.750000e-01 3.650000e+00
4.099789e-01 9.958649e-02 3.750000e-01 3.750000e+00
4.212409e-01 9.733403e-02 3.750000e-01 3.850000e+00
4.580197e-01 1.012817e-01 3.750000e-01 3.950000e+00
2.777225e-01 7.347637e-02 3.750000e-01 4.050000e+00
2.798096e-01 6.488061e-02 3.750000e-01 4.150000e+00
2.703980e-01 7.805381e-02 3.750000e-01 4.250000e+00
2.521984e-01 5.793204e-02 3.750000e-01 4.350000e+00
2.208022e-01 6.041388e-02 3.750000e-01 4.450000e+00
2.384685e-01 5.843282e-02 3.750000e-01 4.550000e+00
5.552311e-02 5.551782e-02 3.750000e-01 4.650000e+00
1.190763e-01 7.009170e-02 3.750000e-01 4.750000e+00
2.050170e-01 8.213041e-02 3.750000e-01 4.850000e+00
8.155569e-02 5.766871e-02 3.750000e-01 4.950000e+00
0.000000e+00 0.000000e+00 3.750000e-01 5.050000e+00
nan nan 3.750000e-01 5.150000e+00
nan nan 3.750000e-01 5.250000e+00
nan nan 3.750000e-01 5.350000e+00
nan nan 3.750000e-01 5.450000e+00
nan nan 3.750000e-01 5.550000e+00
nan nan 3.750000e-01 5.650000e+00
nan nan 3.750000e-01 5.750000e+00
nan nan 3.750000e-01 5.850000e+00
nan nan 3.750000e-01 5.950000e+00
nan nan 3.750000e-01 6.050000e+00
nan nan 3.750000e-01 6.150000e+00
nan nan 3.750000e-01 6.250000e+00
nan nan 3.750000e-01 6.350000e+00
nan nan 3.750000e-01 6.450000e+00
nan nan 3.750000e-01 6.550000e+00
nan nan 3.750000e-01 6.650000e+00
nan nan 3.750000e-01 6.750000e+00
nan nan 3.750000e-01 6.850000e+00
nan nan 3.750000e-01 6.950000e+00
2.854382e+01 9.390243e-01 4.250000e-01 5.000000e-02
6.421232e+00 4.420565e-01 4.250000e-01 1.500000e-01
1.415024e+00 2.131110e-01 4.250000e-01 2.500000e-01
5.765347e-01 1.322664e-01 4.250000e-01 3.500000e-01
5.807845e-01 1.332414e-01 4.250000e-01 4.500000e-01
3.326026e-01 1.002836e-01 4.250000e-01 5.500000e-01
3.026153e-01 9.569550e-02 4.250000e-01 6.500000e-01
1.508154e-01 6.744678e-02 4.250000e-01 7.500000e-01
1.498117e-01 6.699796e-02 4.250000e-01 8.500000e-01
6.012346e-02 7.371633e-02 4.250000e-01 9.500000e-01
8.868044e-02 5.119975e-02 4.250000e-01 1.050000e+00
3.008397e-02 3.008397e-02 4.250000e-01 1.150000e+00
5.871251e-02 5.878928e-02 4.250000e-01 1.250000e+00
2.983124e-02 2.983124e-02 4.250000e-01 1.350000e+00
8.759405e-02 5.057250e-02 4.250000e-01 1.450000e+00
-2.934290e-02 2.934290e-02 4.250000e-01 1.550000e+00
2.878540e-02 4.997535e-02 4.250000e-01 1.650000e+00
2.033945e-01 7.687606e-02 4.250000e-01 1.750000e+00
2.278459e-01 9.010712e-02 4.250000e-01 1.850000e+00
1.736989e-01 9.987483e-02 4.250000e-01 1.950000e+00
3.101636e-01 1.093390e-01 4.250000e-01 2.050000e+00
1.974335e-01 1.092245e-01 4.250000e-01 2.150000e+00
1.392993e-01 1.212871e-01 4.250000e-01 2.250000e+00
2.146184e-01 9.294625e-02 4.250000e-01 2.350000e+00
5.164411e-01 1.154804e-01 4.250000e-01 2.450000e+00
2.617228e-01 7.891286e-02 4.250000e-01 2.550000e+00
2.912159e-01 1.121010e-01 4.250000e-01 2.650000e+00
2.698856e-01 9.518122e-02 4.250000e-01 2.750000e+00
1.403621e-01 7.229754e-02 4.250000e-01 2.850000e+00
3.120867e-01 1.067444e-01 4.250000e-01 2.950000e+00
3.104718e-01 9.095198e-02 4.250000e-01 3.050000e+00
2.324297e-01 8.650988e-02 4.250000e-01 3.150000e+00
2.286352e-01 8.094218e-02 4.250000e-01 3.250000e+00
4.823367e-01 1.049451e-01 4.250000e-01 3.350000e+00
4.529354e-01 9.411730e-02 4.250000e-01 3.450000e+00
7.412190e-01 1.320311e-01 4.250000e-01 3.550000e+00
8.916996e-01 1.283699e-01 4.250000e-01 3.650000e+00
3.324520e-01 9.415172e-02 4.250000e-01 3.750000e+00
3.665293e-01 8.871109e-02 4.250000e-01 3.850000e+00
4.372617e-01 1.033479e-01 4.250000e-01 3.950000e+00
3.546811e-01 8.642996e-02 4.250000e-01 4.050000e+00
4.470418e-01 8.315838e-02 4.250000e-01 4.150000e+00
2.343198e-01 6.412870e-02 4.250000e-01 4.250000e+00
3.212351e-01 6.946542e-02 4.250000e-01 4.350000e+00
2.664845e-01 5.610272e-02 4.250000e-01 4.450000e+00
2.311034e-01 6.538385e-02 4.250000e-01 4.550000e+00
1.469485e-01 6.675386e-02 4.250000e-01 4.650000e+00
2.116643e-01 7.094769e-02 4.250000e-01 4.750000e+00
2.115019e-01 8.478244e-02 4.250000e-01 4.850000e+00
1.724258e-01 7.711202e-02 4.250000e-01 4.950000e+00
1.332015e-01 1.332015e-01 4.250000e-01 5.050000e+00
nan nan 4.250000e-01 5.150000e+00
nan nan 4.250000e-01 5.250000e+00
nan nan 4.250000e-01 5.350000e+00
nan nan 4.250000e-01 5.450000e+00
nan nan 4.250000e-01 5.550000e+00
nan nan 4.250000e-01 5.650000e+00
nan nan 4.250000e-01 5.750000e+00
nan nan 4.250000e-01 5.850000e+00
nan nan 4.250000e-01 5.950000e+00
nan nan 4.250000e-01 6.050000e+00
nan nan 4.250000e-01 6.150000e+00
nan nan 4.250000e-01 6.250000e+00
nan nan 4.250000e-01 6.350000e+00
nan nan 4.250000e-01 6.450000e+00
nan nan 4.250000e-01 6.550000e+00
nan nan 4.250000e-01 6.650000e+00
nan nan 4.250000e-01 6.750000e+00
nan nan 4.250000e-01 6.850000e+00
nan nan 4.250000e-01 6.950000e+00
2.850432e+01 9.307006e-01 4.750000e-01 5.000000e-02
7.389120e+00 4.830427e-01 4.750000e-01 1.500000e-01
1.414479e+00 2.063233e-01 4.750000e-01 2.500000e-01
1.062210e+00 1.976267e-01 4.750000e-01 3.500000e-01
4.497992e-01 1.236886e-01 4.750000e-01 4.500000e-01
3.710369e-01 1.156731e-01 4.750000e-01 5.500000e-01
1.796001e-01 8.462293e-02 4.750000e-01 6.500000e-01
3.041918e-02 5.307841e-02 4.750000e-01 7.500000e-01
2.977217e-02 2.977216e-02 4.750000e-01 8.500000e-01
-3.033724e-02 5.277612e-02 4.750000e-01 9.500000e-01
5.948646e-02 5.937453e-02 4.750000e-01 1.050000e+00
6.024736e-02 4.260137e-02 4.750000e-01 1.150000e+00
5.887219e-02 4.162900e-02 4.750000e-01 1.250000e+00
5.954132e-02 4.210210e-02 4.750000e-01 1.350000e+00
5.861673e-02 4.144848e-02 4.750000e-01 1.450000e+00
5.885129e-02 4.161418e-02 4.750000e-01 1.550000e+00
1.451497e-01 6.491299e-02 4.750000e-01 1.650000e+00
-5.150385e-05 4.133494e-02 4.750000e-01 1.750000e+00
2.023033e-01 1.190809e-01 4.750000e-01 1.850000e+00
2.605290e-01 9.596134e-02 4.750000e-01 1.950000e+00
-5.673826e-02 1.202668e-01 4.750000e-01 2.050000e+00
1.720464e-01 1.147469e-01 4.750000e-01 2.150000e+00
2.191536e-01 9.473076e-02 4.750000e-01 2.250000e+00
1.576871e-01 6.437575e-02 4.750000e-01 2.350000e+00
1.926371e-01 8.332718e-02 4.750000e-01 2.450000e+00
2.725627e-01 9.642753e-02 4.750000e-01 2.550000e+00
2.528140e-01 8.429757e-02 4.750000e-01 2.650000e+00
1.625504e-01 8.126828e-02 4.750000e-01 2.750000e+00
1.778863e-01 7.649439e-02 4.750000e-01 2.850000e+00
1.962878e-01 8.784008e-02 4.750000e-01 2.950000e+00
9.745493e-02 6.472575e-02 4.750000e-01 3.050000e+00
2.135212e-01 7.987871e-02 4.750000e-01 3.150000e+00
2.315983e-01 7.719894e-02 4.750000e-01 3.250000e+00
3.969701e-01 1.118459e-01 4.750000e-01 3.350000e+00
5.137916e-01 1.037369e-01 4.750000e-01 3.450000e+00
1.236571e+00 1.551596e-01 4.750000e-01 3.550000e+00
7.343467e-01 1.211054e-01 4.750000e-01 3.650000e+00
4.748539e-01 1.073655e-01 4.750000e-01 3.750000e+00
1.304837e-01 7.268224e-02 4.750000e-01 3.850000e+00
2.623155e-01 8.007664e-02 4.750000e-01 3.950000e+00
3.055681e-01 7.271115e-02 4.750000e-01 4.050000e+00
2.991740e-01 7.447936e-02 4.750000e-01 4.150000e+00
2.932604e-01 6.700035e-02 4.750000e-01 4.250000e+00
4.925124e-01 7.865962e-02 4.750000e-01 4.350000e+00
3.560773e-01 6.665080e-02 4.750000e-01 4.450000e+00
3.042869e-01 6.472396e-02 4.750000e-01 4.550000e+00
1.938568e-01 6.963680e-02 4.750000e-01 4.650000e+00
2.630288e-01 8.307908e-02 4.750000e-01 4.750000e+00
7.907851e-02 6.252171e-02 4.750000e-01 4.850000e+00
5.899669e-02 7.260092e-02 4.750000e-01 4.950000e+00
1.701712e-01 1.693753e-01 4.750000e-01 5.050000e+00
0.000000e+00 0.000000e+00 4.750000e-01 5.150000e+00
nan nan 4.750000e-01 5.250000e+00
nan nan 4.750000e-01 5.350000e+00
nan nan 4.750000e-01 5.450000e+00
nan nan 4.750000e-01 5.550000e+00
nan nan 4.750000e-01 5.650000e+00
nan nan 4.750000e-01 5.750000e+00
nan nan 4.750000e-01 5.850000e+00
nan nan 4.750000e-01 5.950000e+00
nan nan 4.750000e-01 6.050000e+00
nan nan 4.750000e-01 6.150000e+00
nan nan 4.750000e-01 6.250000e+00
nan nan 4.750000e-01 6.350000e+00
nan nan 4.750000e-01 6.450000e+00
nan nan 4.750000e-01 6.550000e+00
nan nan 4.750000e-01 6.650000e+00
nan nan 4.750000e-01 6.750000e+00
nan nan 4.750000e-01 6.850000e+00
nan nan 4.750000e-01 6.950000e+00
2.923768e+01 9.397361e-01 5.250000e-01 5.000000e-02
8.178042e+00 5.071814e-01 5.250000e-01 1.500000e-01
1.737370e+00 2.301208e-01 5.250000e-01 2.500000e-01
5.591552e-01 1.389434e-01 5.250000e-01 3.500000e-01
3.975281e-01 1.102546e-01 5.250000e-01 4.500000e-01
3.366104e-01 1.103783e-01 5.250000e-01 5.500000e-01
1.840719e-01 8.678138e-02 5.250000e-01 6.500000e-01
1.812050e-01 7.397677e-02 5.250000e-01 7.500000e-01
6.144267e-02 4.344678e-02 5.250000e-01 8.500000e-01
1.790495e-01 7.309671e-02 5.250000e-01 9.500000e-01
6.124084e-02 4.330382e-02 5.250000e-01 1.050000e+00
8.913437e-02 5.146176e-02 5.250000e-01 1.150000e+00
3.023260e-02 5.238289e-02 5.250000e-01 1.250000e+00
-2.948785e-02 2.948785e-02 5.250000e-01 1.350000e+00
0.000000e+00 0.000000e+00 5.250000e-01 1.450000e+00
5.857838e-02 5.845933e-02 5.250000e-01 1.550000e+00
5.921234e-02 5.941124e-02 5.250000e-01 1.650000e+00
1.154658e-01 8.161680e-02 5.250000e-01 1.750000e+00
1.178832e-01 7.210265e-02 5.250000e-01 1.850000e+00
1.713440e-01 9.884987e-02 5.250000e-01 1.950000e+00
-2.617923e-04 1.006162e-01 5.250000e-01 2.050000e+00
2.198187e-01 7.771787e-02 5.250000e-01 2.150000e+00
2.124371e-01 7.510808e-02 5.250000e-01 2.250000e+00
1.470995e-01 6.930273e-02 5.250000e-01 2.350000e+00
4.399588e-01 1.157516e-01 5.250000e-01 2.450000e+00
4.750789e-01 1.012876e-01 5.250000e-01 2.550000e+00
3.125191e-01 8.590071e-02 5.250000e-01 2.650000e+00
2.026242e-01 9.915785e-02 5.250000e-01 2.750000e+00
1.195458e-01 8.920623e-02 5.250000e-01 2.850000e+00
1.580364e-01 8.383100e-02 5.250000e-01 2.950000e+00
2.153791e-01 8.074740e-02 5.250000e-01 3.050000e+00
2.141843e-01 8.032621e-02 5.250000e-01 3.150000e+00
2.330966e-01 7.760503e-02 5.250000e-01 3.250000e+00
2.878766e-01 9.596579e-02 5.250000e-01 3.350000e+00
5.042135e-01 1.072263e-01 5.250000e-01 3.450000e+00
9.096212e-01 1.431445e-01 5.250000e-01 3.550000e+00
5.680200e-01 1.228729e-01 5.250000e-01 3.650000e+00
2.917769e-01 9.565835e-02 5.250000e-01 3.750000e+00
2.486757e-01 7.947499e-02 5.250000e-01 3.850000e+00
2.377453e-01 6.907778e-02 5.250000e-01 3.950000e+00
2.398617e-01 8.748514e-02 5.250000e-01 4.050000e+00
2.514889e-01 6.845988e-02 5.250000e-01 4.150000e+00
3.590722e-01 7.903906e-02 5.250000e-01 4.250000e+00
3.613482e-01 6.961513e-02 5.250000e-01 4.350000e+00
3.366032e-01 7.289589e-02 5.250000e-01 4.450000e+00
3.418668e-01 6.646777e-02 5.250000e-01 4.550000e+00
3.495670e-01 7.887883e-02 5.250000e-01 4.650000e+00
1.821574e-01 6.802003e-02 5.250000e-01 4.750000e+00
1.699267e-01 7.781264e-02 5.250000e-01 4.850000e+00
2.404098e-01 8.860116e-02 5.250000e-01 4.950000e+00
4.170577e-01 1.576335e-01 5.250000e-01 5.050000e+00
0.000000e+00 0.000000e+00 5.250000e-01 5.150000e+00
nan nan 5.250000e-01 5.250000e+00
nan nan 5.250000e-01 5.350000e+00
nan nan 5.250000e-01 5.450000e+00
nan nan 5.250000e-01 5.550000e+00
nan nan 5.250000e-01 5.650000e+00
nan nan 5.250000e-01 5.750000e+00
nan nan 5.250000e-01 5.850000e+00
nan nan 5.250000e-01 5.950000e+00
nan nan 5.250000e-01 6.050000e+00
nan nan 5.250000e-01 6.150000e+00
nan nan 5.250000e-01 6.250000e+00
nan nan 5.250000e-01 6.350000e+00
nan nan 5.250000e-01 6.450000e+00
nan nan 5.250000e-01 6.550000e+00
nan nan 5.250000e-01 6.650000e+00
nan nan 5.250000e-01 6.750000e+00
nan nan 5.250000e-01 6.850000e+00
nan nan 5.250000e-01 6.950000e+00
2.807851e+01 9.406673e-01 5.750000e-01 5.000000e-02
7.272801e+00 4.734197e-01 5.750000e-01 1.500000e-01
1.318977e+00 2.083363e-01 5.750000e-01 2.500000e-01
9.464090e-01 1.753554e-01 5.750000e-01 3.500000e-01
5.640117e-01 1.329391e-01 5.750000e-01 4.500000e-01
3.650933e-01 1.138604e-01 5.750000e-01 5.500000e-01
1.244034e-01 6.220174e-02 5.750000e-01 6.500000e-01
1.511093e-01 6.757825e-02 5.750000e-01 7.500000e-01
1.542680e-01 6.899087e-02 5.750000e-01 8.500000e-01
6.045963e-02 6.027646e-02 5.750000e-01 9.500000e-01
-2.242673e-04 6.105647e-02 5.750000e-01 1.050000e+00
5.990192e-02 4.235709e-02 5.750000e-01 1.150000e+00
6.086227e-02 8.559563e-02 5.750000e-01 1.250000e+00
8.186903e-05 4.239578e-02 5.750000e-01 1.350000e+00
-5.982898e-02 4.230549e-02 5.750000e-01 1.450000e+00
1.245871e-04 7.315339e-02 5.750000e-01 1.550000e+00
2.926324e-02 5.087877e-02 5.750000e-01 1.650000e+00
1.574174e-04 9.367857e-02 5.750000e-01 1.750000e+00
2.857392e-02 8.750637e-02 5.750000e-01 1.850000e+00
1.164509e-01 1.006369e-01 5.750000e-01 1.950000e+00
5.574981e-02 3.942121e-02 5.750000e-01 2.050000e+00
1.321857e-01 6.988073e-02 5.750000e-01 2.150000e+00
1.235622e-01 6.548891e-02 5.750000e-01 2.250000e+00
1.388865e-01 8.038035e-02 5.750000e-01 2.350000e+00
1.764895e-01 7.646061e-02 5.750000e-01 2.450000e+00
2.129998e-01 9.032759e-02 5.750000e-01 2.550000e+00
2.080808e-01 8.315942e-02 5.750000e-01 2.650000e+00
1.437550e-01 8.450889e-02 5.750000e-01 2.750000e+00
6.065002e-02 6.716173e-02 5.750000e-01 2.850000e+00
1.197031e-01 5.635294e-02 5.750000e-01 2.950000e+00
3.359279e-01 9.052557e-02 5.750000e-01 3.050000e+00
3.332591e-01 9.809701e-02 5.750000e-01 3.150000e+00
3.114957e-01 9.938471e-02 5.750000e-01 3.250000e+00
2.331289e-01 9.913397e-02 5.750000e-01 3.350000e+00
4.970896e-01 1.147094e-01 5.750000e-01 3.450000e+00
7.945680e-01 1.319099e-01 5.750000e-01 3.550000e+00
5.571393e-01 1.151286e-01 5.750000e-01 3.650000e+00
3.319039e-01 8.372727e-02 5.750000e-01 3.750000e+00
4.077886e-01 8.993194e-02 5.750000e-01 3.850000e+00
2.602678e-01 6.506761e-02 5.750000e-01 3.950000e+00
2.455364e-01 6.512995e-02 5.750000e-01 4.050000e+00
1.735130e-01 6.129900e-02 5.750000e-01 4.150000e+00
2.664193e-01 7.768198e-02 5.750000e-01 4.250000e+00
3.134910e-01 6.377570e-02 5.750000e-01 4.350000e+00
2.011086e-01 5.475484e-02 5.750000e-01 4.450000e+00
3.114257e-01 6.987816e-02 5.750000e-01 4.550000e+00
2.467743e-01 6.712235e-02 5.750000e-01 4.650000e+00
3.822446e-01 8.720035e-02 5.750000e-01 4.750000e+00
3.386793e-01 9.570862e-02 5.750000e-01 4.850000e+00
1.665562e-01 9.657691e-02 5.750000e-01 4.950000e+00
2.862375e-01 1.901252e-01 5.750000e-01 5.050000e+00
0.000000e+00 0.000000e+00 5.750000e-01 5.150000e+00
nan nan 5.750000e-01 5.250000e+00
nan nan 5.750000e-01 5.350000e+00
nan nan 5.750000e-01 5.450000e+00
nan nan 5.750000e-01 5.550000e+00
nan nan 5.750000e-01 5.650000e+00
nan nan 5.750000e-01 5.750000e+00
nan nan 5.750000e-01 5.850000e+00
nan nan 5.750000e-01 5.950000e+00
nan nan 5.750000e-01 6.050000e+00
nan nan 5.750000e-01 6.150000e+00
nan nan 5.750000e-01 6.250000e+00
nan nan 5.750000e-01 6.350000e+00
nan nan 5.750000e-01 6.450000e+00
nan nan 5.750000e-01 6.550000e+00
nan nan 5.750000e-01 6.650000e+00
nan nan 5.750000e-01 6.750000e+00
nan nan 5.750000e-01 6.850000e+00
nan nan 5.750000e-01 6.950000e+00
2.963068e+01 9.700618e-01 6.250000e-01 5.000000e-02
9.571609e+00 5.436317e-01 6.250000e-01 1.500000e-01
2.096691e+00 2.561520e-01 6.250000e-01 2.500000e-01
8.375878e-01 1.611941e-01 6.250000e-01 3.500000e-01
4.013786e-01 1.113226e-01 6.250000e-01 4.500000e-01
1.566578e-01 7.005967e-02 6.250000e-01 5.500000e-01
2.737894e-01 1.009046e-01 6.250000e-01 6.500000e-01
2.506113e-01 8.860462e-02 6.250000e-01 7.500000e-01
6.030191e-02 4.263994e-02 6.250000e-01 8.500000e-01
9.377968e-02 6.975192e-02 6.250000e-01 9.500000e-01
1.797550e-01 7.338493e-02 6.250000e-01 1.050000e+00
9.270770e-02 5.352483e-02 6.250000e-01 1.150000e+00
2.998238e-02 5.172636e-02 6.250000e-01 1.250000e+00
1.219783e-01 6.098940e-02 6.250000e-01 1.350000e+00
2.985808e-02 8.943831e-02 6.250000e-01 1.450000e+00
1.813689e-01 8.547946e-02 6.250000e-01 1.550000e+00
5.893338e-02 5.906262e-02 6.250000e-01 1.650000e+00
2.992143e-02 7.933030e-02 6.250000e-01 1.750000e+00
1.447345e-01 6.472740e-02 6.250000e-01 1.850000e+00
8.462867e-02 4.886050e-02 6.250000e-01 1.950000e+00
5.245538e-02 3.709174e-02 6.250000e-01 2.050000e+00
-2.506590e-02 4.330239e-02 6.250000e-01 2.150000e+00
1.151873e-01 8.324756e-02 6.250000e-01 2.250000e+00
8.920799e-02 7.053535e-02 6.250000e-01 2.350000e+00
3.664000e-01 9.391202e-02 6.250000e-01 2.450000e+00
1.057885e-01 7.651260e-02 6.250000e-01 2.550000e+00
1.473669e-01 8.157111e-02 6.250000e-01 2.650000e+00
2.914193e-01 9.307050e-02 6.250000e-01 2.750000e+00
2.058175e-01 7.692732e-02 6.250000e-01 2.850000e+00
1.220631e-01 6.420795e-02 6.250000e-01 2.950000e+00
1.802713e-01 7.760322e-02 6.250000e-01 3.050000e+00
1.791129e-01 9.915228e-02 6.250000e-01 3.150000e+00
9.872816e-02 7.085733e-02 6.250000e-01 3.250000e+00
4.471621e-01 1.047654e-01 6.250000e-01 3.350000e+00
6.610954e-01 1.259358e-01 6.250000e-01 3.450000e+00
9.098832e-01 1.516790e-01 6.250000e-01 3.550000e+00
3.468573e-01 9.134550e-02 6.250000e-01 3.650000e+00
2.136970e-01 7.123096e-02 6.250000e-01 3.750000e+00
2.425326e-01 8.481243e-02 6.250000e-01 3.850000e+00
8.345453e-02 4.994503e-02 6.250000e-01 3.950000e+00
1.585933e-01 7.443689e-02 6.250000e-01 4.050000e+00
1.501612e-01 6.706829e-02 6.250000e-01 4.150000e+00
4.024630e-01 7.726610e-02 6.250000e-01 4.250000e+00
2.532022e-01 7.173300e-02 6.250000e-01 4.350000e+00
2.149704e-01 6.751029e-02 6.250000e-01 4.450000e+00
3.288447e-01 7.806445e-02 6.250000e-01 4.550000e+00
2.456783e-01 7.209684e-02 6.250000e-01 4.650000e+00
8.519958e-02 7.011649e-02 6.250000e-01 4.750000e+00
2.323177e-01 8.708750e-02 6.250000e-01 4.850000e+00
1.474317e-01 1.065004e-01 6.250000e-01 4.950000e+00
1.196003e-01 1.451826e-01 6.250000e-01 5.050000e+00
5.018825e-01 5.018824e-01 6.250000e-01 5.150000e+00
nan nan 6.250000e-01 5.250000e+00
nan nan 6.250000e-01 5.350000e+00
nan nan 6.250000e-01 5.450000e+00
nan nan 6.250000e-01 5.550000e+00
nan nan 6.250000e-01 5.650000e+00
nan nan 6.250000e-01 5.750000e+00
nan nan 6.250000e-01 5.850000e+00
nan nan 6.250000e-01 5.950000e+00
nan nan 6.250000e-01 6.050000e+00
nan nan 6.250000e-01 6.150000e+00
nan nan 6.250000e-01 6.250000e+00
nan nan 6.250000e-01 6.350000e+00
nan nan 6.250000e-01 6.450000e+00
nan nan 6.250000e-01 6.550000e+00
nan nan 6.250000e-01 6.650000e+00
nan nan 6.250000e-01 6.750000e+00
nan nan 6.250000e-01 6.850000e+00
nan nan 6.250000e-01 6.950000e+00
1.185070e+02 1.927010e+00 6.750000e-01 5.000000e-02
1.780911e+01 7.546009e-01 6.750000e-01 1.500000e-01
1.698973e+00 2.290899e-01 6.750000e-01 2.500000e-01
6.061082e-01 1.390510e-01 6.750000e-01 3.500000e-01
3.389806e-01 1.111073e-01 6.750000e-01 4.500000e-01
2.223284e-01 9.521686e-02 6.750000e-01 5.500000e-01
2.155046e-01 9.235378e-02 6.750000e-01 6.500000e-01
1.259102e-01 6.295526e-02 6.750000e-01 7.500000e-01
1.236333e-01 6.181679e-02 6.750000e-01 8.500000e-01
1.246314e-01 6.231580e-02 6.750000e-01 9.500000e-01
6.228988e-02 4.404562e-02 6.750000e-01 1.050000e+00
3.084467e-02 3.084467e-02 6.750000e-01 1.150000e+00
9.314703e-02 5.377847e-02 6.750000e-01 1.250000e+00
6.101433e-02 8.646569e-02 6.750000e-01 1.350000e+00
-3.341764e-04 8.748860e-02 6.750000e-01 1.450000e+00
2.837463e-04 9.495309e-02 6.750000e-01 1.550000e+00
-8.365851e-05 7.502961e-02 6.750000e-01 1.650000e+00
2.903063e-02 6.515505e-02 6.750000e-01 1.750000e+00
-5.697098e-02 4.028457e-02 6.750000e-01 1.850000e+00
2.632861e-02 5.902380e-02 6.750000e-01 1.950000e+00
1.004453e-01 5.022275e-02 6.750000e-01 2.050000e+00
1.851824e-04 3.286369e-02 6.750000e-01 2.150000e+00
2.241202e-02 3.898693e-02 6.750000e-01 2.250000e+00
1.084944e-01 8.425697e-02 6.750000e-01 2.350000e+00
1.505495e-01 8.332842e-02 6.750000e-01 2.450000e+00
2.141709e-02 7.702397e-02 6.750000e-01 2.550000e+00
-1.270167e-04 5.216321e-02 6.750000e-01 2.650000e+00
1.900928e-01 6.336450e-02 6.750000e-01 2.750000e+00
1.458955e-01 6.258011e-02 6.750000e-01 2.850000e+00
1.444482e-01 7.988407e-02 6.750000e-01 2.950000e+00
1.825648e-01 7.856733e-02 6.750000e-01 3.050000e+00
2.030351e-02 8.269562e-02 6.750000e-01 3.150000e+00
9.873438e-02 9.082925e-02 6.750000e-01 3.250000e+00
3.537146e-01 9.628979e-02 6.750000e-01 3.350000e+00
5.052485e-01 1.132557e-01 6.750000e-01 3.450000e+00
7.923434e-01 1.324531e-01 6.750000e-01 3.550000e+00
5.832414e-01 1.047538e-01 6.750000e-01 3.650000e+00
2.900878e-01 7.692619e-02 6.750000e-01 3.750000e+00
1.060605e-01 6.601474e-02 6.750000e-01 3.850000e+00
2.732851e-01 7.634883e-02 6.750000e-01 3.950000e+00
1.808018e-01 5.922119e-02 6.750000e-01 4.050000e+00
