# Intensity Error [-0.667H,0.333H,0] DeltaE
#  shape: 34x70
1.062080e-01 9.913779e-02 3.783300e-01 1.350000e+00
-2.658201e-02 7.032830e-02 3.783300e-01 1.450000e+00
7.686158e-02 4.437616e-02 3.783300e-01 1.550000e+00
2.493410e-02 5.550276e-02 3.783300e-01 1.650000e+00
6.956681e-02 4.016462e-02 3.783300e-01 1.750000e+00
7.243304e-05 5.357258e-02 3.783300e-01 1.850000e+00
8.156291e-02 4.078161e-02 3.783300e-01 1.950000e+00
3.904637e-02 6.790615e-02 3.783300e-01 2.050000e+00
9.443611e-02 5.670969e-02 3.783300e-01 2.150000e+00
4.087935e-05 4.570301e-02 3.783300e-01 2.250000e+00
-1.728374e-04 6.414864e-02 3.783300e-01 2.350000e+00
-8.256212e-06 3.657278e-02 3.783300e-01 2.450000e+00
7.253713e-02 3.626871e-02 3.783300e-01 2.550000e+00
1.257725e-01 5.394097e-02 3.783300e-01 2.650000e+00
1.067068e-01 7.127715e-02 3.783300e-01 2.750000e+00
1.064093e-01 7.079109e-02 3.783300e-01 2.850000e+00
1.233707e-01 7.686653e-02 3.783300e-01 2.950000e+00
1.742572e-01 6.518935e-02 3.783300e-01 3.050000e+00
2.403248e-01 8.410939e-02 3.783300e-01 3.150000e+00
1.856804e-01 7.353505e-02 3.783300e-01 3.250000e+00
3.661399e-01 8.813617e-02 3.783300e-01 3.350000e+00
5.117695e-01 1.083211e-01 3.783300e-01 3.450000e+00
7.519187e-01 1.155714e-01 3.783300e-01 3.550000e+00
4.212370e-01 9.167991e-02 3.783300e-01 3.650000e+00
1.107799e-01 6.129328e-02 3.783300e-01 3.750000e+00
1.828031e-01 5.703893e-02 3.783300e-01 3.850000e+00
1.033944e-01 5.715051e-02 3.783300e-01 3.950000e+00
1.571031e-01 6.555428e-02 3.783300e-01 4.050000e+00
1.090612e-01 4.722133e-02 3.783300e-01 4.150000e+00
1.158343e-01 5.598793e-02 3.783300e-01 4.250000e+00
2.980993e-01 7.255758e-02 3.783300e-01 4.350000e+00
2.276439e-01 5.804641e-02 3.783300e-01 4.450000e+00
1.819384e-01 6.069964e-02 3.783300e-01 4.550000e+00
1.247628e-01 5.694397e-02 3.783300e-01 4.650000e+00
3.193781e-02 6.537068e-02 3.783300e-01 4.750000e+00
1.440214e-01 8.453824e-02 3.783300e-01 4.850000e+00
1.420322e-01 6.352008e-02 3.783300e-01 4.950000e+00
1.057776e-01 1.061060e-01 3.783300e-01 5.050000e+00
0.000000e+00 0.000000e+00 3.783300e-01 5.150000e+00
nan nan 3.783300e-01 5.250000e+00
nan nan 3.783300e-01 5.350000e+00
nan nan 3.783300e-01 5.450000e+00
nan nan 3.783300e-01 5.550000e+00
nan nan 3.783300e-01 5.650000e+00
nan nan 3.783300e-01 5.750000e+00
nan nan 3.783300e-01 5.850000e+00
nan nan 3.783300e-01 5.950000e+00
nan nan 3.783300e-01 6.050000e+00
nan nan 3.783300e-01 6.150000e+00
nan nan 3.783300e-01 6.250000e+00
nan nan 3.783300e-01 6.350000e+00
nan nan 3.783300e-01 6.450000e+00
nan nan 3.783300e-01 6.550000e+00
nan nan 3.783300e-01 6.650000e+00
nan nan 3.783300e-01 6.750000e+00
nan nan 3.783300e-01 6.850000e+00
nan nan 3.783300e-01 6.950000e+00
2.764171e+01 8.702019e-01 4.083300e-01 5.000000e-02
8.315428e+00 4.808944e-01 4.083300e-01 1.500000e-01
1.965097e+00 2.347950e-01 4.083300e-01 2.500000e-01
8.365331e-01 1.577154e-01 4.083300e-01 3.500000e-01
4.378370e-01 1.094594e-01 4.083300e-01 4.500000e-01
3.346081e-01 9.659331e-02 4.083300e-01 5.500000e-01
1.647913e-01 6.727597e-02 4.083300e-01 6.500000e-01
1.669569e-01 6.816001e-02 4.083300e-01 7.500000e-01
1.660389e-01 6.778525e-02 4.083300e-01 8.500000e-01
1.106612e-01 6.784020e-02 4.083300e-01 9.500000e-01
2.792733e-02 8.314405e-02 4.083300e-01 1.050000e+00
1.093532e-01 7.755593e-02 4.083300e-01 1.150000e+00
1.658736e-01 8.744023e-02 4.083300e-01 1.250000e+00
3.225134e-04 6.609218e-02 4.083300e-01 1.350000e+00
5.277929e-02 3.732060e-02 4.083300e-01 1.450000e+00
1.241218e-01 6.563232e-02 4.083300e-01 1.550000e+00
2.347556e-02 4.061403e-02 4.083300e-01 1.650000e+00
4.378188e-02 5.353786e-02 4.083300e-01 1.750000e+00
2.069095e-02 6.906319e-02 4.083300e-01 1.850000e+00
4.022780e-02 8.046543e-02 4.083300e-01 1.950000e+00
-5.869550e-02 6.491288e-02 4.083300e-01 2.050000e+00
1.940631e-02 5.816709e-02 4.083300e-01 2.150000e+00
1.533404e-01 6.634939e-02 4.083300e-01 2.250000e+00
7.557940e-02 5.357968e-02 4.083300e-01 2.350000e+00
9.390902e-02 4.959687e-02 4.083300e-01 2.450000e+00
7.456627e-02 5.252186e-02 4.083300e-01 2.550000e+00
-3.683932e-02 3.673995e-02 4.083300e-01 2.650000e+00
3.637710e-02 5.745105e-02 4.083300e-01 2.750000e+00
-3.610550e-02 7.192537e-02 4.083300e-01 2.850000e+00
7.156025e-02 5.638984e-02 4.083300e-01 2.950000e+00
2.994894e-01 7.683705e-02 4.083300e-01 3.050000e+00
1.401552e-01 5.539023e-02 4.083300e-01 3.150000e+00
6.854428e-02 7.310437e-02 4.083300e-01 3.250000e+00
2.044378e-01 6.370163e-02 4.083300e-01 3.350000e+00
5.357113e-01 1.004178e-01 4.083300e-01 3.450000e+00
9.777707e-01 1.356488e-01 4.083300e-01 3.550000e+00
6.047293e-01 1.071391e-01 4.083300e-01 3.650000e+00
1.946219e-01 7.264053e-02 4.083300e-01 3.750000e+00
7.921958e-02 5.262683e-02 4.083300e-01 3.850000e+00
9.143557e-02 4.819852e-02 4.083300e-01 3.950000e+00
1.759464e-01 6.218588e-02 4.083300e-01 4.050000e+00
2.268765e-01 6.657843e-02 4.083300e-01 4.150000e+00
5.451428e-02 5.381677e-02 4.083300e-01 4.250000e+00
1.772898e-01 5.062984e-02 4.083300e-01 4.350000e+00
1.558809e-01 5.223150e-02 4.083300e-01 4.450000e+00
2.166058e-01 6.371753e-02 4.083300e-01 4.550000e+00
1.316880e-01 6.687530e-02 4.083300e-01 4.650000e+00
6.859111e-02 5.948288e-02 4.083300e-01 4.750000e+00
1.933355e-01 9.398759e-02 4.083300e-01 4.850000e+00
3.614937e-01 1.043554e-01 4.083300e-01 4.950000e+00
1.106160e-01 1.095545e-01 4.083300e-01 5.050000e+00
-5.196981e-01 3.674830e-01 4.083300e-01 5.150000e+00
nan nan 4.083300e-01 5.250000e+00
nan nan 4.083300e-01 5.350000e+00
nan nan 4.083300e-01 5.450000e+00
nan nan 4.083300e-01 5.550000e+00
nan nan 4.083300e-01 5.650000e+00
nan nan 4.083300e-01 5.750000e+00
nan nan 4.083300e-01 5.850000e+00
nan nan 4.083300e-01 5.950000e+00
nan nan 4.083300e-01 6.050000e+00
nan nan 4.083300e-01 6.150000e+00
nan nan 4.083300e-01 6.250000e+00
nan nan 4.083300e-01 6.350000e+00
nan nan 4.083300e-01 6.450000e+00
nan nan 4.083300e-01 6.550000e+00
nan nan 4.083300e-01 6.650000e+00
nan nan 4.083300e-01 6.750000e+00
nan nan 4.083300e-01 6.850000e+00
nan nan 4.083300e-01 6.950000e+00
3.008369e+01 9.162676e-01 4.383300e-01 5.000000e-02
7.895006e+00 4.752243e-01 4.383300e-01 1.500000e-01
2.273549e+00 2.526169e-01 4.383300e-01 2.500000e-01
7.135053e-01 1.483203e-01 4.383300e-01 3.500000e-01
4.836059e-01 1.172918e-01 4.383300e-01 4.500000e-01
3.144849e-01 1.031184e-01 4.383300e-01 5.500000e-01
1.724676e-01 9.081435e-02 4.383300e-01 6.500000e-01
2.278585e-01 9.008971e-02 4.383300e-01 7.500000e-01
8.621420e-02 8.610295e-02 4.383300e-01 8.500000e-01
2.847858e-02 8.507029e-02 4.383300e-01 9.500000e-01
-1.709813e-01 1.139742e-01 4.383300e-01 1.050000e+00
8.469828e-02 8.487687e-02 4.383300e-01 1.150000e+00
5.535914e-02 3.914483e-02 4.383300e-01 1.250000e+00
2.669233e-02 2.669233e-02 4.383300e-01 1.350000e+00
-2.176094e-04 5.001672e-02 4.383300e-01 1.450000e+00
-1.165581e-04 4.729767e-02 4.383300e-01 1.550000e+00
-4.415628e-02 5.410149e-02 4.383300e-01 1.650000e+00
4.282646e-02 6.773621e-02 4.383300e-01 1.750000e+00
8.259065e-02 5.837076e-02 4.383300e-01 1.850000e+00
1.224421e-01 6.442542e-02 4.383300e-01 1.950000e+00
-2.009325e-02 4.507326e-02 4.383300e-01 2.050000e+00
1.399377e-01 5.995632e-02 4.383300e-01 2.150000e+00
7.924850e-02 5.606619e-02 4.383300e-01 2.250000e+00
3.908245e-02 2.763548e-02 4.383300e-01 2.350000e+00
1.934122e-02 4.320448e-02 4.383300e-01 2.450000e+00
-1.635701e-04 4.663238e-02 4.383300e-01 2.550000e+00
-1.892760e-02 5.629779e-02 4.383300e-01 2.650000e+00
1.883961e-02 4.927755e-02 4.383300e-01 2.750000e+00
2.021356e-01 7.581440e-02 4.383300e-01 2.850000e+00
7.289961e-02 7.253112e-02 4.383300e-01 2.950000e+00
3.588293e-02 7.171023e-02 4.383300e-01 3.050000e+00
8.879268e-02 4.697276e-02 4.383300e-01 3.150000e+00
1.586442e-01 6.346319e-02 4.383300e-01 3.250000e+00
2.098050e-01 7.811565e-02 4.383300e-01 3.350000e+00
3.602522e-01 9.235494e-02 4.383300e-01 3.450000e+00
5.547322e-01 1.022645e-01 4.383300e-01 3.550000e+00
5.974537e-01 1.049585e-01 4.383300e-01 3.650000e+00
1.805155e-01 6.357257e-02 4.383300e-01 3.750000e+00
8.109122e-02 4.872392e-02 4.383300e-01 3.850000e+00
9.572714e-02 5.952510e-02 4.383300e-01 3.950000e+00
1.522222e-01 5.272869e-02 4.383300e-01 4.050000e+00
1.171810e-01 5.479113e-02 4.383300e-01 4.150000e+00
1.548126e-01 4.667816e-02 4.383300e-01 4.250000e+00
1.063046e-01 5.314092e-02 4.383300e-01 4.350000e+00
1.232819e-02 4.608822e-02 4.383300e-01 4.450000e+00
4.070428e-02 4.910416e-02 4.383300e-01 4.550000e+00
1.264824e-01 6.309447e-02 4.383300e-01 4.650000e+00
1.684657e-01 7.710676e-02 4.383300e-01 4.750000e+00
1.857695e-01 8.720537e-02 4.383300e-01 4.850000e+00
9.754602e-02 9.776701e-02 4.383300e-01 4.950000e+00
1.174887e-01 1.454118e-01 4.383300e-01 5.050000e+00
0.000000e+00 0.000000e+00 4.383300e-01 5.150000e+00
nan nan 4.383300e-01 5.250000e+00
nan nan 4.383300e-01 5.350000e+00
nan nan 4.383300e-01 5.450000e+00
nan nan 4.383300e-01 5.550000e+00
nan nan 4.383300e-01 5.650000e+00
nan nan 4.383300e-01 5.750000e+00
nan nan 4.383300e-01 5.850000e+00
nan nan 4.383300e-01 5.950000e+00
nan nan 4.383300e-01 6.050000e+00
nan nan 4.383300e-01 6.150000e+00
nan nan 4.383300e-01 6.250000e+00
nan nan 4.383300e-01 6.350000e+00
nan nan 4.383300e-01 6.450000e+00
nan nan 4.383300e-01 6.550000e+00
nan nan 4.383300e-01 6.650000e+00
nan nan 4.383300e-01 6.750000e+00
nan nan 4.383300e-01 6.850000e+00
nan nan 4.383300e-01 6.950000e+00
2.548955e+01 8.592561e-01 4.683300e-01 5.000000e-02
8.303260e+00 4.927087e-01 4.683300e-01 1.500000e-01
1.790042e+00 2.329006e-01 4.683300e-01 2.500000e-01
4.646557e-01 1.161641e-01 4.683300e-01 3.500000e-01
1.477405e-01 6.607171e-02 4.683300e-01 4.500000e-01
3.773761e-01 1.196440e-01 4.683300e-01 5.500000e-01
2.352247e-01 1.019136e-01 4.683300e-01 6.500000e-01
2.030095e-01 1.121166e-01 4.683300e-01 7.500000e-01
2.889007e-02 7.693437e-02 4.683300e-01 8.500000e-01
8.683886e-02 7.672406e-02 4.683300e-01 9.500000e-01
-2.821031e-02 4.906198e-02 4.683300e-01 1.050000e+00
1.114464e-01 5.572322e-02 4.683300e-01 1.150000e+00
5.191440e-02 3.670904e-02 4.683300e-01 1.250000e+00
4.981165e-02 3.522216e-02 4.683300e-01 1.350000e+00
4.594191e-02 4.602663e-02 4.683300e-01 1.450000e+00
2.205941e-02 5.854156e-02 4.683300e-01 1.550000e+00
4.281111e-02 6.052908e-02 4.683300e-01 1.650000e+00
1.677478e-01 7.859350e-02 4.683300e-01 1.750000e+00
1.460259e-01 6.929821e-02 4.683300e-01 1.850000e+00
4.662476e-05 4.163915e-02 4.683300e-01 1.950000e+00
1.035049e-01 4.628903e-02 4.683300e-01 2.050000e+00
6.185951e-02 5.450028e-02 4.683300e-01 2.150000e+00
8.179195e-02 5.011203e-02 4.683300e-01 2.250000e+00
2.022427e-02 3.500475e-02 4.683300e-01 2.350000e+00
5.998337e-02 4.470601e-02 4.683300e-01 2.450000e+00
9.880701e-02 5.913291e-02 4.683300e-01 2.550000e+00
9.702250e-02 5.138184e-02 4.683300e-01 2.650000e+00
5.775825e-02 5.760583e-02 4.683300e-01 2.750000e+00
7.561708e-02 7.051744e-02 4.683300e-01 2.850000e+00
3.716908e-02 5.256543e-02 4.683300e-01 2.950000e+00
1.106626e-01 7.350409e-02 4.683300e-01 3.050000e+00
8.228906e-05 4.459067e-02 4.683300e-01 3.150000e+00
1.613752e-01 5.949532e-02 4.683300e-01 3.250000e+00
1.243213e-01 7.316850e-02 4.683300e-01 3.350000e+00
3.159196e-01 7.446341e-02 4.683300e-01 3.450000e+00
6.045942e-01 1.158283e-01 4.683300e-01 3.550000e+00
5.246052e-01 1.001038e-01 4.683300e-01 3.650000e+00
1.989233e-01 7.429977e-02 4.683300e-01 3.750000e+00
1.482420e-01 5.949542e-02 4.683300e-01 3.850000e+00
9.765433e-02 5.140608e-02 4.683300e-01 3.950000e+00
1.271488e-01 6.743794e-02 4.683300e-01 4.050000e+00
3.035360e-02 6.076642e-02 4.683300e-01 4.150000e+00
1.314352e-01 5.651693e-02 4.683300e-01 4.250000e+00
1.536197e-01 5.415699e-02 4.683300e-01 4.350000e+00
1.183686e-04 4.660276e-02 4.683300e-01 4.450000e+00
8.638769e-02 5.751081e-02 4.683300e-01 4.550000e+00
3.312659e-02 6.234092e-02 4.683300e-01 4.650000e+00
1.987037e-01 8.441389e-02 4.683300e-01 4.750000e+00
1.997995e-01 7.064066e-02 4.683300e-01 4.850000e+00
-3.626479e-02 1.055930e-01 4.683300e-01 4.950000e+00
1.914692e-01 1.105459e-01 4.683300e-01 5.050000e+00
0.000000e+00 0.000000e+00 4.683300e-01 5.150000e+00
nan nan 4.683300e-01 5.250000e+00
nan nan 4.683300e-01 5.350000e+00
nan nan 4.683300e-01 5.450000e+00
nan nan 4.683300e-01 5.550000e+00
nan nan 4.683300e-01 5.650000e+00
nan nan 4.683300e-01 5.750000e+00
nan nan 4.683300e-01 5.850000e+00
nan nan 4.683300e-01 5.950000e+00
nan nan 4.683300e-01 6.050000e+00
nan nan 4.683300e-01 6.150000e+00
nan nan 4.683300e-01 6.250000e+00
nan nan 4.683300e-01 6.350000e+00
nan nan 4.683300e-01 6.450000e+00
nan nan 4.683300e-01 6.550000e+00
nan nan 4.683300e-01 6.650000e+00
nan nan 4.683300e-01 6.750000e+00
nan nan 4.683300e-01 6.850000e+00
nan nan 4.683300e-01 6.950000e+00
2.801510e+01 9.191436e-01 4.983300e-01 5.000000e-02
9.605697e+00 5.336517e-01 4.983300e-01 1.500000e-01
2.347313e+00 2.725214e-01 4.983300e-01 2.500000e-01
6.743710e-01 1.466213e-01 4.983300e-01 3.500000e-01
2.983686e-01 1.033543e-01 4.983300e-01 4.500000e-01
4.120593e-01 1.380370e-01 4.983300e-01 5.500000e-01
2.641537e-01 1.281198e-01 4.983300e-01 6.500000e-01
2.953188e-02 7.800327e-02 4.983300e-01 7.500000e-01
1.155178e-01 5.775897e-02 4.983300e-01 8.500000e-01
1.141903e-01 6.995394e-02 4.983300e-01 9.500000e-01
8.058376e-02 4.652515e-02 4.983300e-01 1.050000e+00
7.697106e-02 5.743528e-02 4.983300e-01 1.150000e+00
9.602827e-02 4.801425e-02 4.983300e-01 1.250000e+00
9.058575e-02 5.542667e-02 4.983300e-01 1.350000e+00
6.641088e-02 4.939796e-02 4.983300e-01 1.450000e+00
1.071088e-01 5.661097e-02 4.983300e-01 1.550000e+00
4.251286e-02 4.246765e-02 4.983300e-01 1.650000e+00
8.459384e-02 6.678364e-02 4.983300e-01 1.750000e+00
2.098812e-02 4.705168e-02 4.983300e-01 1.850000e+00
8.575594e-05 4.189680e-02 4.983300e-01 1.950000e+00
4.166655e-02 5.088106e-02 4.983300e-01 2.050000e+00
1.167164e-04 4.137219e-02 4.983300e-01 2.150000e+00
-6.202206e-02 3.580862e-02 4.983300e-01 2.250000e+00
-1.611190e-04 4.108393e-02 4.983300e-01 2.350000e+00
1.222190e-01 5.767560e-02 4.983300e-01 2.450000e+00
1.013664e-01 5.364927e-02 4.983300e-01 2.550000e+00
4.047937e-02 7.515928e-02 4.983300e-01 2.650000e+00
1.580821e-01 7.914765e-02 4.983300e-01 2.750000e+00
1.559272e-01 6.166023e-02 4.983300e-01 2.850000e+00
1.342314e-01 6.359921e-02 4.983300e-01 2.950000e+00
1.647302e-04 4.626198e-02 4.983300e-01 3.050000e+00
1.873397e-02 4.168234e-02 4.983300e-01 3.150000e+00
9.170638e-02 4.101253e-02 4.983300e-01 3.250000e+00
-1.797371e-02 6.006101e-02 4.983300e-01 3.350000e+00
2.337873e-01 8.232740e-02 4.983300e-01 3.450000e+00
5.988139e-01 1.056956e-01 4.983300e-01 3.550000e+00
3.137241e-01 8.540322e-02 4.983300e-01 3.650000e+00
2.733530e-01 7.634124e-02 4.983300e-01 3.750000e+00
1.000612e-01 5.288053e-02 4.983300e-01 3.850000e+00
2.810315e-01 7.202257e-02 4.983300e-01 3.950000e+00
1.792793e-01 5.405530e-02 4.983300e-01 4.050000e+00
9.583779e-02 5.976915e-02 4.983300e-01 4.150000e+00
7.641088e-02 5.492136e-02 4.983300e-01 4.250000e+00
5.815301e-02 5.814865e-02 4.983300e-01 4.350000e+00
9.985232e-02 5.530702e-02 4.983300e-01 4.450000e+00
6.127332e-02 5.325093e-02 4.983300e-01 4.550000e+00
7.119103e-02 5.046923e-02 4.983300e-01 4.650000e+00
1.292136e-01 6.082057e-02 4.983300e-01 4.750000e+00
1.111484e-01 9.598074e-02 4.983300e-01 4.850000e+00
-1.147840e-01 6.627093e-02 4.983300e-01 4.950000e+00
-1.424928e-01 1.436199e-01 4.983300e-01 5.050000e+00
-3.685098e-01 3.685098e-01 4.983300e-01 5.150000e+00
nan nan 4.983300e-01 5.250000e+00
nan nan 4.983300e-01 5.350000e+00
nan nan 4.983300e-01 5.450000e+00
nan nan 4.983300e-01 5.550000e+00
nan nan 4.983300e-01 5.650000e+00
nan nan 4.983300e-01 5.750000e+00
nan nan 4.983300e-01 5.850000e+00
nan nan 4.983300e-01 5.950000e+00
nan nan 4.983300e-01 6.050000e+00
nan nan 4.983300e-01 6.150000e+00
nan nan 4.983300e-01 6.250000e+00
nan nan 4.983300e-01 6.350000e+00
nan nan 4.983300e-01 6.450000e+00
nan nan 4.983300e-01 6.550000e+00
nan nan 4.983300e-01 6.650000e+00
nan nan 4.983300e-01 6.750000e+00
nan nan 4.983300e-01 6.850000e+00
nan nan 4.983300e-01 6.950000e+00
3.751702e+01 1.069301e+00 5.283300e-01 5.000000e-02
7.730627e+00 4.785146e-01 5.283300e-01 1.500000e-01
2.168845e+00 2.591203e-01 5.283300e-01 2.500000e-01
7.778666e-01 1.745026e-01 5.283300e-01 3.500000e-01
3.249605e-01 1.218959e-01 5.283300e-01 4.500000e-01
2.678618e-01 9.870743e-02 5.283300e-01 5.500000e-01
2.336230e-01 8.259829e-02 5.283300e-01 6.500000e-01
1.452245e-01 6.494659e-02 5.283300e-01 7.500000e-01
1.663533e-01 6.791359e-02 5.283300e-01 8.500000e-01
1.053752e-01 7.450745e-02 5.283300e-01 9.500000e-01
7.500818e-02 4.330603e-02 5.283300e-01 1.050000e+00
2.332164e-02 6.157471e-02 5.283300e-01 1.150000e+00
1.130857e-01 6.788702e-02 5.283300e-01 1.250000e+00
2.183939e-02 3.786060e-02 5.283300e-01 1.350000e+00
4.311582e-02 5.261961e-02 5.283300e-01 1.450000e+00
1.072082e-01 7.101994e-02 5.283300e-01 1.550000e+00
1.495858e-01 6.403973e-02 5.283300e-01 1.650000e+00
3.528547e-05 2.999384e-02 5.283300e-01 1.750000e+00
6.349022e-02 5.600058e-02 5.283300e-01 1.850000e+00
2.113603e-02 2.113603e-02 5.283300e-01 1.950000e+00
8.365511e-02 5.938955e-02 5.283300e-01 2.050000e+00
-2.083623e-02 3.624562e-02 5.283300e-01 2.150000e+00
1.246582e-01 5.089160e-02 5.283300e-01 2.250000e+00
-6.198592e-02 5.464372e-02 5.283300e-01 2.350000e+00
2.050937e-02 5.440638e-02 5.283300e-01 2.450000e+00
-1.029649e-04 5.010561e-02 5.283300e-01 2.550000e+00
-2.019206e-02 5.370320e-02 5.283300e-01 2.650000e+00
1.208000e-01 8.073378e-02 5.283300e-01 2.750000e+00
6.022886e-02 5.291287e-02 5.283300e-01 2.850000e+00
-1.969032e-02 4.441748e-02 5.283300e-01 2.950000e+00
1.944301e-02 5.170578e-02 5.283300e-01 3.050000e+00
7.704847e-02 4.711678e-02 5.283300e-01 3.150000e+00
1.890597e-01 6.545806e-02 5.283300e-01 3.250000e+00
1.855941e-02 4.917000e-02 5.283300e-01 3.350000e+00
2.382284e-01 7.562080e-02 5.283300e-01 3.450000e+00
3.985812e-01 9.581848e-02 5.283300e-01 3.550000e+00
4.825061e-01 9.625794e-02 5.283300e-01 3.650000e+00
4.033102e-01 9.115672e-02 5.283300e-01 3.750000e+00
1.892445e-01 6.665617e-02 5.283300e-01 3.850000e+00
2.024215e-01 6.306595e-02 5.283300e-01 3.950000e+00
8.313545e-02 5.500924e-02 5.283300e-01 4.050000e+00
1.474414e-01 4.914752e-02 5.283300e-01 4.150000e+00
1.919239e-01 6.794028e-02 5.283300e-01 4.250000e+00
1.523201e-02 4.567653e-02 5.283300e-01 4.350000e+00
-4.171115e-04 4.731027e-02 5.283300e-01 4.450000e+00
8.188692e-02 4.906865e-02 5.283300e-01 4.550000e+00
3.083128e-04 6.096023e-02 5.283300e-01 4.650000e+00
9.346440e-02 7.398592e-02 5.283300e-01 4.750000e+00
9.049726e-02 9.090389e-02 5.283300e-01 4.850000e+00
2.197776e-01 1.163230e-01 5.283300e-01 4.950000e+00
-2.430574e-01 1.403302e-01 5.283300e-01 5.050000e+00
